electricity_facility [W],gas_facility [W]
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
12682.72261,0
9578.956426,0
9507.490199,0
9475.46294,0
10418.55496,0
8827.976028,0
8782.669914,0
8683.326166,0
11657.5697,0
11743.67471,0
11815.97566,0
11882.26126,0
11961.19359,0
12058.23758,0
12156.79801,0
12242.43604,0
12284.27247,0
12319.45624,0
12348.79698,0
12383.70899,0
12426.40976,0
12467.85592,0
12511.32562,0
12558.12543,0
12348.73226,0
12398.61198,0
12430.38196,0
12457.99758,0
12720.63239,0
12729.7858,0
12755.99228,0
12788.14165,0
12820.42505,0
12865.26799,0
12922.89432,0
13036.95726,0
13156.48116,0
13309.50463,0
13440.99339,0
13546.48511,0
13576.53168,0
13595.22235,0
13591.59595,0
13570.31519,0
11170.19205,0
11084.56042,0
10948.34318,0
10816.92998,0
9807.231235,0
9710.396896,0
9654.354153,0
9599.330509,0
9519.715326,0
9425.415616,0
9333.921665,0
9241.306506,0
8853.470868,0
8778.482877,0
8704.039141,0
8633.926758,0
8567.873106,0
8504.093614,0
8442.556413,0
8382.779293,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
13828.81013,0
9522.322291,0
8504.407818,0
8307.657804,0
8207.163474,0
8111.298094,0
8075.263409,0
8085.581863,0
8982.644801,0
9056.014407,0
9130.847889,0
9209.912394,0
9300.343197,0
9395.162468,0
9482.921564,0
9561.065014,0
9592.128461,0
9618.816289,0
9651.889916,0
9675.49736,0
9700.003448,0
9736.324211,0
9773.474456,0
9809.845825,0
9038.498304,0
9053.895516,0
9079.491326,0
9106.110739,0
9101.126454,0
9095.908377,0
9090.940632,0
9087.58389,0
9084.891883,0
9087.80373,0
9096.785238,0
9111.644375,0
9134.219504,0
9166.947049,0
9217.113381,0
9252.837252,0
9266.317674,0
9263.700516,0
9255.757305,0
9246.647537,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
15718.96264,0
15832.27872,0
13698.0575,0
12624.42,0
12382.61116,0
11767.40505,0
11431.68498,0
11162.35788,0
14446.0314,0
14550.74224,0
14634.89752,0
14716.67733,0
14787.67313,0
14857.00341,0
14912.29741,0
14957.92219,0
14987.42604,0
15008.33582,0
15022.52424,0
15034.91257,0
15041.48015,0
15049.86624,0
15059.88434,0
15079.36509,0
14680.5775,0
14713.39338,0
14709.81825,0
14698.46519,0
15102.15804,0
15078.28941,0
15103.27169,0
15177.44036,0
15293.77848,0
15440.08022,0
15580.10902,0
15712.9119,0
15821.55397,0
15913.3717,0
15986.00605,0
16039.20646,0
15961.1382,0
15871.33939,0
15715.99553,0
15514.93659,0
12654.89522,0
12368.48054,0
12069.84279,0
11757.27178,0
10518.33369,0
10212.86214,0
9952.371452,0
9768.018583,0
9611.189444,0
9477.075431,0
9346.195126,0
9222.09336,0
8811.035473,0
8712.668665,0
8614.854103,0
8522.34877,0
8427.787514,0
8336.440123,0
8249.398969,0
8163.220443,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
12735.60788,0
10133.22515,0
10046.74981,0
9922.08638,0
10716.74486,0
9163.251204,0
9180.386383,0
9116.893667,0
12035.41086,0
12021.89074,0
12028.36642,0
12041.42709,0
12045.77028,0
12054.55672,0
12071.41015,0
12091.12833,0
12024.75358,0
11961.61371,0
11916.99197,0
11885.28321,0
11862.9295,0
11869.14765,0
11859.81985,0
11822.11873,0
11504.27729,0
11447.8633,0
13845.11775,0
13670.3485,0
11847.95044,0
12299.05507,0
12577.63131,0
12366.81599,0
12233.76182,0
12230.12538,0
12258.17367,0
12272.94691,0
12284.64741,0
12309.10442,0
12343.39058,0
12385.52867,0
12303.47024,0
12225.91766,0
12145.14356,0
12065.08773,0
9818.04828,0
9681.444092,0
9560.608291,0
9446.827872,0
8486.931244,0
8359.838179,0
8252.776703,0
8155.031311,0
8085.178894,0
10535.67394,0
10329.78354,0
10129.26941,0
9613.208775,0
9398.720687,0
9220.66777,0
9101.484721,0
8975.816035,0
8910.367378,0
8936.380801,0
8950.726812,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
9160.802807,0
7133.103938,0
7195.745555,0
7312.850881,0
8367.14751,0
8400.257547,0
8486.403215,0
8508.928839,0
10957.26595,0
11021.79308,0
11087.12104,0
11152.38253,0
11210.90303,0
11270.54716,0
11329.48701,0
11387.78246,0
11417.00012,0
11448.61228,0
11482.76522,0
11516.30361,0
11535.77016,0
11559.1108,0
11581.68551,0
11602.09599,0
11392.7057,0
11424.25802,0
11454.65344,0
11485.40998,0
11769.20499,0
11810.10452,0
11851.76188,0
11892.21297,0
11940.70074,0
11988.23512,0
12033.75384,0
12090.32895,0
12162.59987,0
12229.51276,0
12294.46767,0
12361.57912,0
12330.81787,0
12301.01115,0
12270.66277,0
12239.2974,0
9981.785496,0
9957.642716,0
9944.908387,0
9937.312691,0
9086.528741,0
9073.219869,0
9073.573359,0
9106.886765,0
9067.398124,0
9066.075178,0
9160.239144,0
9278.510736,0
9058.702681,0
9167.791229,0
9243.01752,0
9314.702038,0
9355.468744,0
9380.668082,0
9394.352477,0
9446.783894,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
8072.827707,0
6518.436214,0
6488.144678,0
6762.009611,0
7559.656978,0
7730.716377,0
7897.725711,0
8044.568089,0
10552.9607,0
10690.35835,0
10843.6735,0
10961.42097,0
11077.4841,0
11189.47062,0
11347.66893,0
11531.71449,0
11638.19206,0
11742.57579,0
11843.26352,0
11940.43705,0
12060.35557,0
12274.42343,0
12476.04917,0
12667.76801,0
12618.4926,0
12806.13882,0
12981.13885,0
13147.48108,0
13448.93823,0
13508.35347,0
13566.1382,0
13622.81148,0
13664.35199,0
13705.93534,0
13748.77396,0
13791.24042,0
13901.09422,0
13990.21581,0
14079.82575,0
14159.51322,0
14129.70503,0
14100.63626,0
14049.49976,0
13989.48845,0
11580.79017,0
11495.71799,0
11386.21867,0
11284.52847,0
10359.57451,0
10293.37148,0
10223.28764,0
10151.61918,0
10024.79068,0
9889.721139,0
9778.383106,0
9716.806039,0
9333.461864,0
9310.659948,0
9320.724768,0
9382.129825,0
9466.748331,0
9534.746613,0
9598.411145,0
9646.827191,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10244.43795,0
7748.798447,0
7887.552958,0
8180.54034,0
8902.919069,0
8974.129497,0
9034.937033,0
9098.804623,0
11645.04359,0
11714.16306,0
11785.35252,0
11851.88706,0
11952.59429,0
12166.64109,0
12496.66837,0
12809.52814,0
12949.80979,0
13059.72168,0
13128.61098,0
13178.63786,0
13246.70179,0
13327.23368,0
13411.07473,0
13488.5323,0
13301.72682,0
13355.87671,0
13407.36172,0
13457.17791,0
13743.80462,0
13792.98389,0
13846.41525,0
13896.71659,0
13949.13096,0
14000.96716,0
14114.00954,0
14219.33768,0
14322.45389,0
12553.00183,0
12664.07011,0
12598.11892,0
14534.68866,0
14422.83205,0
14261.48496,0
14093.68619,0
11500.00492,0
11325.54049,0
11092.08058,0
10920.57343,0
9908.484407,0
9723.057184,0
9528.615541,0
9324.746737,0
9262.287917,0
9198.03254,0
9132.128198,0
9076.625076,0
8790.871723,0
8893.817251,0
8985.636172,0
9095.249072,0
9209.990811,0
9309.059925,0
9397.504624,0
9475.599318,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
9967.80953,0
7552.384176,0
7779.797239,0
8015.677795,0
8609.671849,0
8726.143731,0
8893.415554,0
9003.067012,0
9691.536726,0
9686.187891,0
9642.849368,0
9567.514495,0
9485.596701,0
9405.056423,0
9364.761193,0
9386.376048,0
9357.153055,0
9346.118294,0
9363.842716,0
9387.227203,0
9410.393299,0
9433.264873,0
9454.617647,0
9486.056519,0
8723.572132,0
8754.629621,0
8785.374887,0
8815.80983,0
8770.664132,0
8725.285442,0
8679.698766,0
8633.895567,0
8589.768512,0
8545.411647,0
8500.836707,0
8455.812628,0
8418.103196,0
8402.980077,0
8387.693911,0
8372.242372,0
8367.316767,0
8371.066476,0
8413.187974,0
8466.795915,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
5763.605078,0
4979.778249,0
4970.816456,0
4961.859296,0
5854.51943,0
6122.260146,0
6382.208977,0
6634.44354,0
9863.907947,0
10162.35981,0
10482.7125,0
10800.53194,0
11117.65803,0
11381.89427,0
11623.03148,0
11844.4516,0
11973.12814,0
12098.1104,0
12317.18993,0
12519.73747,0
12707.26596,0
12896.29097,0
13096.34791,0
13300.91859,0
13171.52799,0
13360.06531,0
13535.07568,0
13704.05088,0
14050.67354,0
14079.27981,0
14106.65359,0
14130.95377,0
14175.2934,0
14272.29611,0
14411.85286,0
14540.42794,0
14718.90481,0
14880.08344,0
15043.13096,0
15198.45102,0
15269.89704,0
15329.50852,0
15319.53232,0
15273.27113,0
12596.09455,0
12430.1433,0
12239.88358,0
12013.54112,0
10859.76107,0
10835.31164,0
10804.93731,0
10770.84584,0
10642.64468,0
10506.15855,0
10363.45073,0
10211.75339,0
9743.834717,0
9575.958428,0
9397.183946,0
9206.880541,0
9015.227391,0
8850.588836,0
8747.504115,0
8737.657495,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
9197.441465,0
7267.570308,0
7239.422922,0
7211.166092,0
7986.123527,0
8137.655073,0
8282.195387,0
8419.183091,0
11516.01044,0
11656.65504,0
11811.95796,0
12035.39145,0
12450.48721,0
12826.22782,0
13142.30654,0
13414.50742,0
13613.54822,0
13784.53899,0
13953.51108,0
14130.58428,0
14275.25633,0
14419.87195,0
14573.19189,0
12770.37292,0
12560.78172,0
12499.33965,0
12315.03508,0
12226.1827,0
12416.72877,0
12375.15621,0
12353.71928,0
12341.59909,0
12338.73076,0
12343.7034,0
12355.36968,0
12371.3164,0
12407.13643,0
12433.93642,0
12459.43389,0
12488.99714,0
12482.66359,0
12467.94301,0
12445.86845,0
12415.56024,0
10119.48719,0
10049.02431,0
9963.521286,0
9889.115303,0
8986.349854,0
8929.360398,0
8868.569498,0
8809.331543,0
8736.140123,0
8647.853663,0
8556.736478,0
8465.434542,0
8080.769505,0
8008.84195,0
7936.874659,0
7869.531099,0
7864.553929,0
10485.96475,0
10479.30537,0
10476.06563,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10987.59347,0
8304.243518,0
8345.28988,0
8388.129682,0
9352.559811,0
9680.1921,0
9989.071787,0
10281.38571,0
13488.38324,0
12019.16531,0
12048.77995,0
11993.89209,0
11976.51312,0
11990.20981,0
12044.63198,0
12098.93609,0
12130.43573,0
12148.8161,0
12167.59438,0
12188.4519,0
12219.23541,0
12250.69591,0
12283.43409,0
12318.90642,0
12098.13535,0
12135.6653,0
12158.9413,0
12179.77722,0
12443.05125,0
12455.33488,0
12482.46106,0
12513.72045,0
12536.1487,0
12574.63734,0
12614.31644,0
12669.64291,0
12754.15034,0
12837.37757,0
12986.2535,0
13105.95284,0
13146.59654,0
13169.40992,0
13163.88725,0
13144.08066,0
10740.65214,0
10641.1321,0
10538.08778,0
10421.79015,0
9436.382485,0
9314.078014,0
9220.890763,0
9160.422897,0
9082.22588,0
8992.592926,0
8907.994907,0
8840.736714,0
8460.933714,0
8383.351545,0
8312.376232,0
8248.791124,0
8189.019712,0
8131.486215,0
8113.547931,0
8100.9786,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
12069.7713,0
9051.812526,0
8996.445508,0
8940.735118,0
9872.434358,0
10165.72344,0
10439.9945,0
10696.54007,0
11985.93118,0
12072.80353,0
12043.37165,0
12033.88319,0
12055.07106,0
12127.77912,0
12193.5898,0
12247.48125,0
12269.90418,0
12290.02713,0
12314.73465,0
12350.84888,0
12394.86069,0
12443.44141,0
12494.93953,0
12549.13096,0
12338.55509,0
12387.82541,0
12424.49178,0
12460.05057,0
12726.85476,0
12743.66718,0
12772.89744,0
12807.28192,0
12839.95359,0
12868.86517,0
12925.91287,0
13026.59163,0
13142.52931,0
13296.5551,0
13434.20039,0
13535.71994,0
13568.66931,0
13589.60114,0
13581.47692,0
13559.26181,0
11157.12286,0
11056.70905,0
10905.64896,0
10740.23765,0
9741.246054,0
9614.12536,0
9548.270944,0
9493.081369,0
9398.605729,0
9299.247314,0
9193.492416,0
9099.098816,0
8719.203759,0
8634.944345,0
8557.742211,0
8487.188545,0
8414.022603,0
8343.013808,0
8273.397873,0
8230.911235,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
13807.26446,0
9432.482667,0
8783.902545,0
8478.710646,0
9113.375241,0
9094.423773,0
8992.550277,0
8874.369629,0
11805.02066,0
11868.13677,0
11940.99968,0
12025.93043,0
12110.06247,0
12203.34723,0
12299.89974,0
12389.16107,0
12440.58059,0
12475.70318,0
12508.32305,0
12540.64394,0
12578.91898,0
12621.02512,0
12664.81623,0
12712.11888,0
12484.90995,0
12527.77041,0
12555.03779,0
12582.24775,0
12788.78252,0
12709.66805,0
12643.32268,0
12587.58384,0
12533.10763,0
12474.3484,0
12393.95416,0
12303.77228,0
12204.51352,0
12098.0622,0
12012.18511,0
11929.33052,0
11907.0929,0
11881.28167,0
11853.71314,0
11824.56488,0
9639.610628,0
9558.302614,0
9491.778519,0
9436.7132,0
8539.376345,0
8470.751275,0
8412.247895,0
8362.287028,0
8317.617434,0
8291.865642,0
8304.920118,0
8299.935947,0
7993.917623,0
7982.467306,0
7992.081184,0
8019.691164,0
8048.178954,0
8082.423472,0
8135.255092,0
8209.106689,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
12798.61296,0
9901.91352,0
9880.21494,0
9858.336072,0
10157.70652,0
8289.152391,0
8281.098714,0
8196.647719,0
8743.013715,0
8617.209448,0
8559.443853,0
8500.843469,0
8468.605234,0
8464.524395,0
8463.829543,0
8476.878386,0
8498.57508,0
8525.079063,0
8556.222452,0
8591.247952,0
8626.792794,0
8663.733861,0
8702.14038,0
8742.635434,0
7995.09923,0
8031.458403,0
8069.485664,0
